imageID,1,2,3,4,5
00169,Apparel,Clothing,Footwear,Shoe,Running Shoe
00170,Appliance,Dishwasher,Electronics,Camera,Refrigerator
00171,Cone,,,,
00172,Appliance,Dishwasher,Gray,Refrigerator,
00173,Frying Pan,Wok,,,
00174,,,,,
00175,Mobile Phone,Electronics,Phone,Cell Phone,Appliance
00176,Appliance,Dishwasher,Brush,Tool,
00177,Electronics,Hardware,Modem,Router,Appliance
00178,Bottle,Ink Bottle,Furniture,Cabinet,
00179,Apparel,Clothing,Electronics,Footwear,Shoe
00180,Appliance,Electronics,Camera,Dishwasher,Adapter
00181,Clothing,Apparel,Nature,Furniture,Tabletop
00182,Team,Team Sport,Sports,Sport,Appliance
00183,Wok,Frying Pan,,,
00184,Figurine,Kneeling,,,
00185,Appliance,Dishwasher,,,
00186,Appliance,Dishwasher,Brush,Tool,
00187,Electronics,Appliance,Phone,Dishwasher,
00188,Bottle,Ink Bottle,Furniture,Cabinet,
00189,Apparel,Clothing,Shoe,Footwear,Running Shoe
00190,Electronics,Appliance,,,
00191,Animal,Sea Life,Invertebrate,Text,Appliance
00192,Text,Page,Shelf,,
00193,Wok,Frying Pan,,,
00194,Head,Face,Electrical Device,Switch,Gray
00195,Phone,Electronics,Appliance,Gray,Cell Phone
00196,Brush,Tool,Cosmetics,Mascara,Text
00197,Electronics,Weapon,Weaponry,Calculator,Ammunition
00198,Gray,,,,
00199,Apparel,Clothing,Footwear,Shoe,Sneaker
00200,Weapon,Weaponry,Bomb,Grenade,
00201,Nature,Vehicle,Transportation,Outdoors,Aircraft
00202,Home Decor,Face,Weaponry,Weapon,
00203,Wok,Frying Pan,,,
00204,Art,Room,Indoors,,
00205,Electronics,Gray,,,
00206,,,,,
00207,Pet,Animal,Electronics,Mammal,Dog
00208,Face,,,,
00209,Clothing,Apparel,Footwear,Shoe,Sneaker
00210,Nature,Outdoors,Fog,Water,
00211,Nature,Outdoors,Silhouette,Light,Flare
00212,,,,,
00213,Frying Pan,Wok,,,
00214,Nature,Snow,Outdoors,Winter,Snowman
00215,Furniture,Electronics,Tire,Gray,
00216,X-Ray,Medical Imaging X-Ray Film,Ct Scan,,
00217,Electronics,Phone,Mobile Phone,Cell Phone,
00218,Face,,,,
00219,Apparel,Clothing,Footwear,Shoe,Sneaker
00220,Bag,Briefcase,Electronics,Camera,
00221,Nature,Outdoors,Silhouette,Fog,Text
00222,Furniture,Home Decor,Face,,
00223,Wok,Frying Pan,,,
00224,Photo,Photography,,,
00225,Nature,Gray,Electronics,,
00226,,,,,
00227,Poster,Advertisement,Hardware,Keyboard,Electronics
00228,Face,Home Decor,,,
00229,Weapon,Weaponry,Bomb,Grenade,Wristwatch
00230,Photo,Photography,Duel,,
00231,Nature,Outdoors,Text,Silhouette,
00232,Face,,,,
00233,Wok,Frying Pan,Cutlery,Spoon,
00234,Silhouette,Indoors,Clothing,Overcoat,Suit
00235,Furniture,Drawer,Home Decor,Gray,
00236,,,,,
00237,Phone,Electronics,Cell Phone,Mobile Phone,Dial Telephone
00238,Face,Indoors,Room,Photography,Photo
00239,Apparel,Clothing,Footwear,Shoe,Sneaker
00240,Car,Vehicle,Automobile,Sports Car,Transportation
00241,Apparel,Clothing,Sphere,Duel,
00242,Text,Sports,Sport,Team,Team Sport
00243,Frying Pan,Wok,,,
00244,Wood,Apparel,Clothing,Face,Outdoors
00245,Electronics,Mobile Phone,Cell Phone,Phone,
00246,Coil,Spiral,Symbol,Arrow,Rotor
00247,Electronics,Calculator,Weapon,Weaponry,
00248,Home Decor,,,,
00249,Apparel,Clothing,Footwear,Shoe,Sneaker
00250,Camera,Electronics,Adapter,,
00251,Poster,Collage,Advertisement,Mirror,
00252,Appliance,Oven,Microwave,Dishwasher,
00253,Wok,Frying Pan,,,
00254,Symbol,Trademark,Logo,Light,
00255,Electronics,Phone,Mobile Phone,Cell Phone,Adapter
00256,Appliance,Electronics,,,
00257,Lamp,Table Lamp,Lampshade,,
00258,Text,Face,Gray,Dishwasher,Appliance
00259,Apparel,Clothing,Shoe,Footwear,Sneaker
00260,Lighting,Weaponry,Weapon,Cowbell,
00261,Mirror,Advertisement,Poster,Collage,
00262,Appliance,Oven,Dish,Food,Meal
00263,Wok,Frying Pan,Smoke Pipe,,
00264,Text,Silhouette,,,
00265,Appliance,Dishwasher,,,
00266,Appliance,Tool,Brush,,
00267,Phone,Electronics,Lamp,,
00268,,,,,
00269,Apparel,Clothing,Shoe,Footwear,Sneaker
00270,,,,,
00271,Transportation,Airplane,Aircraft,Vehicle,Photography
00272,Appliance,Oven,Microwave,Dishwasher,Dish
00273,Wok,Frying Pan,,,
00274,Weaponry,Weapon,Blade,Trademark,Logo
00275,Electronics,Cell Phone,Phone,Mobile Phone,
00276,Weapon,Weaponry,,,
00277,Appliance,Oven,Electronics,Cooker,Advertisement
00278,Weaponry,Weapon,,,
00279,Electronics,Camera,Lamp,Flashlight,
00280,Screen,Electronics,Apparel,Clothing,Monitor
00281,Weaponry,Weapon,Blade,Text,Face
00282,Appliance,Oven,Microwave,Dishwasher,
00283,Frying Pan,Wok,,,
00284,Text,Advertisement,Poster,Collage,Photography
00285,Electronics,Appliance,Screen,Monitor,Display
00286,Brush,Tool,Comb,,
00287,Phone,Electronics,Mobile Phone,Cell Phone,Dial Telephone
00288,Text,,,,
00289,Apparel,Clothing,Footwear,Shoe,Running Shoe
00290,Weapon,Weaponry,Electronics,Gun,
00291,,,,,
00292,Sports,Team Sport,Sport,Team,Face
00293,Wok,Frying Pan,,,
00294,Text,,,,
00295,Mobile Phone,Electronics,Cell Phone,Phone,
00296,Tool,Brush,Machine,Door,
00297,Weaponry,Weapon,Electronics,Ammunition,
00298,Gray,Safe,,,
00299,Clothing,Apparel,Footwear,Shoe,Sneaker
00300,Electronics,Camera,Appliance,Bag,Gray
00301,Cone,Collage,Advertisement,Poster,
00302,Sink,Double Sink,Gray,,
00303,Wok,Frying Pan,,,
00304,Poster,Advertisement,Collage,,
00305,Cell Phone,Phone,Electronics,Mobile Phone,Gray
00306,Tool,Brush,,,
00307,Clothing,Apparel,Footwear,Shoe,Overcoat
00308,Bottle,Furniture,Cabinet,Ink Bottle,Medicine Chest
00309,Clothing,Apparel,Shoe,Footwear,Sneaker
00310,Gray,,,,
00311,City,Urban,Metropolis,Town,Building
00312,Home Decor,Gray,Dishwasher,Appliance,
00313,Wok,Frying Pan,,,
00314,,,,,
00315,Appliance,Gray,Electronics,Dishwasher,
00316,Brush,Tool,,,
00317,Electronics,Computer,Hardware,Keyboard,Mouse
00318,Bottle,Ink Bottle,Furniture,Cabinet,
00319,Apparel,Clothing,Shoe,Footwear,Sneaker
00320,Bag,Gray,,,
00321,Poster,Collage,Advertisement,Cone,Tabletop
00322,Gray,,,,
00323,Frying Pan,Wok,,,
00324,,,,,
00325,Cell Phone,Electronics,Mobile Phone,Phone,Gray
00326,,,,,
00327,Electronics,Hardware,Modem,Router,
00328,Bottle,Furniture,Cabinet,Ink Bottle,
00329,Electronics,Photography,Photo,Camera Lens,
00330,Gray,,,,
00331,Tabletop,Furniture,Fog,Nature,Apparel
00332,Gray,Plant,Dishwasher,Appliance,Home Decor
00333,Wok,Frying Pan,,,
00334,Figurine,Kneeling,,,
00335,Appliance,Gray,Dishwasher,,
00336,Tool,Brush,,,
00337,Electronics,Text,,,
00338,Bottle,Ink Bottle,Cabinet,Furniture,
00339,Apparel,Clothing,Shoe,Footwear,Sneaker
00340,Appliance,Dishwasher,Gray,,
00341,Appliance,Gray,Poster,Collage,Advertisement
00342,Gray,Collage,Poster,Advertisement,
00343,Wok,Frying Pan,,,
00344,Poster,Collage,Advertisement,Appliance,
00345,Electronics,Phone,Mobile Phone,Cell Phone,Gray
00346,Brush,Tool,,,
00347,Electronics,Calculator,,,
00348,Gray,Appliance,Dishwasher,,
00349,Apparel,Clothing,Footwear,Shoe,Sneaker
00350,Transportation,Vehicle,Poster,Advertisement,Camera
00351,Nature,Outdoors,Fog,Poster,Advertisement
00352,,,,,
00353,Frying Pan,Wok,,,
00354,Art,Wall,Indoors,,
00355,Nature,Gray,,,
00356,,,,,
00357,Clothing,Apparel,Footwear,Shoe,Face
00358,,,,,
00359,Clothing,Apparel,Footwear,Shoe,Sneaker
00360,Nature,Bag,Photography,Photo,Standing
00361,Nature,Outdoors,Advertisement,Collage,Poster
00362,,,,,
00363,Frying Pan,Wok,Spoon,Cutlery,
00364,Snow,Snowman,Nature,Outdoors,Winter
00365,Gray,,,,
00366,Poster,Advertisement,Collage,,
00367,Electronics,Phone,,,
00368,,,,,
00369,Clothing,Apparel,Footwear,Shoe,Sneaker
00370,Electronics,Camera,Grand Theft Auto,,
00371,Nature,Fog,Outdoors,Smoke,
00372,,,,,
00373,Frying Pan,Wok,,,
00374,Silhouette,Photo,Photography,Art,Portrait
00375,Gray,,,,
00376,,,,,
00377,Collage,Poster,Advertisement,Vehicle,Transportation
00378,,,,,
00379,Weapon,Weaponry,Grenade,Bomb,Electronics
00380,Water,Photo,Photography,Fishing,Outdoors
00381,Nature,Weather,Fog,Outdoors,
00382,,,,,
00383,Frying Pan,Wok,,,
00384,Photography,Photo,Face,Silhouette,Collage
00385,Gray,,,,
00386,Collage,Advertisement,Poster,Face,
00387,Phone,Electronics,Mobile Phone,Cell Phone,Dial Telephone
00388,Face,,,,
00389,Clothing,Apparel,Footwear,Shoe,Running Shoe
00390,Road,Transportation,,,
00391,Apparel,Clothing,,,
00392,Text,Symbol,Face,Housing,Building
00393,Frying Pan,Wok,Hair Drier,Blow Dryer,Dryer
00394,Building,Housing,Text,Face,Outdoors
00395,Electronics,Phone,,,
00396,Arrow,Symbol,Word,Text,
00397,Furniture,Electronics,Calculator,Cabinet,
00398,Furniture,Cassette,,,
00399,Apparel,Clothing,Footwear,Shoe,Sneaker
00400,Electronics,Camera,Poster,Advertisement,Collage
00401,Collage,Advertisement,Poster,Text,
00402,Advertisement,Poster,Collage,Appliance,Dishwasher
00403,Frying Pan,Wok,,,
00404,Symbol,Poster,Advertisement,Collage,
00405,Electronics,,,,
00406,Collage,Poster,Advertisement,Appliance,
00407,Lamp,Lighting,Table Lamp,Screen,Electronics
00408,Gray,Advertisement,Poster,Collage,
00409,Apparel,Clothing,Shoe,Footwear,Sneaker
00410,Apparel,Clothing,Bag,Briefcase,Advertisement
00411,Poster,Collage,Advertisement,,
00412,Advertisement,Collage,Poster,Appliance,
00413,Frying Pan,Wok,,,
00414,Advertisement,Collage,Poster,Text,
00415,Appliance,Poster,Collage,Advertisement,Dishwasher
00416,Poster,Collage,Advertisement,Appliance,Oven
00417,Electronics,Phone,,,
00418,Gray,Collage,Poster,Advertisement,
00419,Apparel,Clothing,Footwear,Shoe,Sneaker
00420,,,,,
00421,Poster,Collage,Advertisement,,
00422,Collage,Advertisement,Poster,Appliance,
00423,Wok,Frying Pan,Indoors,,
00424,Weapon,Weaponry,Symbol,Logo,Trademark
00425,,,,,
00426,Poster,Collage,Advertisement,,
00427,Poster,Advertisement,Collage,Appliance,Machine
00428,Poster,Collage,Advertisement,,
00429,Flashlight,Lamp,Light,Camera,Electronics
00430,Indoors,Weaponry,Weapon,Gun,Lighting
00431,Poster,Collage,Advertisement,Text,
00432,Poster,Collage,Advertisement,Appliance,
00433,Wok,Frying Pan,,,
00434,Advertisement,Poster,Collage,Weapon,Weaponry
00435,Appliance,Poster,Advertisement,Collage,Gray
00436,Text,Collage,Advertisement,Poster,Gray
00437,Electronics,Phone,Mobile Phone,Cell Phone,
00438,Poster,Collage,Advertisement,,
00439,Apparel,Clothing,Footwear,Shoe,Sneaker
00440,Weaponry,Weapon,Gun,Handgun,
00441,,,,,
00442,Sports,Sport,Team,Team Sport,Softball
00443,Wok,Frying Pan,,,
00444,Text,,,,
00445,Cell Phone,Phone,Mobile Phone,Electronics,
00446,Silhouette,Tool,Text,,
00447,Weapon,Weaponry,Electronics,Calculator,
00448,Gray,Hole,,,
00449,Apparel,Clothing,Footwear,Shoe,Sneaker
00450,Gray,Minecraft,,,
00451,,,,,
00452,Sink,Tub,Indoors,,
00453,Wok,Frying Pan,,,
00454,Indoors,Water,Gray,,
00455,Gray,Concrete,,,
00456,Tool,Brush,,,
00457,Electronics,Phone,Poster,Collage,Advertisement
00458,Cabinet,Furniture,,,
00459,Apparel,Clothing,Shoe,Footwear,Sneaker
00460,Weaponry,Weapon,Armory,,
00461,Urban,Town,Metropolis,Building,City
00462,Gray,Indoors,Room,,
00463,Frying Pan,Wok,,,
00464,Indoors,Sink,Sink Faucet,,
00465,Gray,Concrete,,,
00466,Tool,Door,,,
00467,Electronics,Phone,,,
00468,,,,,
00469,Clothing,Apparel,Shoe,Footwear,Sneaker
00470,Bag,Gray,Briefcase,Text,
00471,Plant,Clothing,Apparel,Gray,
00472,Gray,Indoors,Sink,,
00473,Frying Pan,Wok,,,
00474,Indoors,Gray,,,
00475,Gray,Concrete,,,
00476,Gray,,,,
00477,Electronics,Gray,,,
00478,Weapon,Weaponry,,,
00479,Photography,Photo,Electronics,Counter Strike,Camera Lens
00480,Gray,,,,
00481,Face,,,,
00482,Gray,,,,
00483,Wok,Frying Pan,,,
00484,Indoors,Sink Faucet,Sink,Tap,
00485,Gray,Concrete,,,
00486,Text,,,,
00487,Electronics,Keyboard,Phone,Hardware,
00488,,,,,
00489,Clothing,Apparel,Shoe,Footwear,Sneaker
00490,Adapter,,,,
00491,Animal,Sea Life,Invertebrate,Seashell,Clam
00492,Gray,Indoors,,,
00493,Frying Pan,Wok,,,
00494,Poster,Advertisement,Collage,Gray,
00495,Electronics,,,,
00496,Cosmetics,Mascara,,,
00497,Electronics,Calculator,Weapon,Weaponry,
00498,Gray,Indoors,,,
00499,Apparel,Clothing,Shoe,Footwear,Sneaker
00500,Transportation,Vehicle,Water,Building,Nature
00501,Nature,Building,Outdoors,,
00502,,,,,
00503,Frying Pan,Wok,Cutlery,Spoon,
00504,,,,,
00505,,,,,
00506,Building,Grand Theft Auto,,,
00507,Clothing,Apparel,Footwear,Shoe,Sneaker
00508,Face,Water,Outdoors,Fishing,Leisure Activities
00509,Clothing,Apparel,Footwear,Shoe,Sneaker
00510,Bag,,,,
00511,Nature,Building,,,
00512,,,,,
00513,Wok,Frying Pan,Spoon,Cutlery,
00514,Silhouette,,,,
00515,Gray,,,,
00516,Face,,,,
00517,Electronics,Phone,Mobile Phone,Cell Phone,Tire
00518,,,,,
00519,Clothing,Apparel,Footwear,Shoe,Sneaker
00520,Grand Theft Auto,Road,,,
00521,,,,,
00522,,,,,
00523,Frying Pan,Wok,Pot,,
00524,Silhouette,Photography,Photo,,
00525,Counter Strike,,,,
00526,,,,,
00527,Transportation,Vehicle,Boat,Hydrofoil,Watercraft
00528,,,,,
00529,Camera,Electronics,Weapon,Weaponry,Bomb
00530,Photography,Photo,Counter Strike,,
00531,Nature,Fog,,,
00532,,,,,
00533,Cutlery,Spoon,Pot,,
00534,Face,Silhouette,,,
00535,Gray,Furniture,,,
00536,,,,,
00537,Phone,Electronics,,,
00538,Face,,,,
00539,Clothing,Apparel,Footwear,Shoe,Sneaker
00540,Furniture,Cabinet,Drawer,Dresser,Chair
00541,Clothing,Apparel,Furniture,Cabinet,
00542,Furniture,Cabinet,Chair,Drawer,
00543,Frying Pan,Wok,,,
00544,Furniture,Cabinet,Face,,
00545,Electronics,,,,
00546,Arrow,Symbol,,,
00547,Electronics,Furniture,Phone,Calculator,
00548,Furniture,Cabinet,Drawer,Dresser,
00549,Clothing,Apparel,Footwear,Shoe,Sneaker
00550,Dishwasher,Appliance,,,
00551,Text,Advertisement,Poster,Collage,
00552,Advertisement,Collage,Poster,Gray,Text
00553,Wok,Frying Pan,,,
00554,Text,Gray,,,
00555,Gray,,,,
00556,Advertisement,Poster,Collage,Gray,
00557,Table,Furniture,Lamp,Tabletop,Indoors
00558,Gray,,,,
00559,Clothing,Apparel,Shoe,Footwear,Sneaker
00560,Weaponry,Gun,Weapon,Shooting Range,Indoors
00561,Advertisement,Collage,Poster,,
00562,Advertisement,Poster,Collage,Gray,
00563,Frying Pan,Wok,,,
00564,Text,,,,
00565,Gray,Mirror,,,
00566,Collage,Poster,Advertisement,Gray,Text
00567,Phone,Electronics,,,
00568,Gray,Text,,,
00569,Clothing,Apparel,Footwear,Shoe,Sneaker
00570,,,,,
00571,Poster,Advertisement,Collage,Text,
00572,Collage,Advertisement,Poster,Gray,Text
00573,Wok,Frying Pan,,,
00574,Gray,Logo,Trademark,Symbol,
00575,Gray,Appliance,,,
00576,Poster,Collage,Advertisement,Gray,
00577,Advertisement,Poster,Collage,Appliance,
00578,Text,,,,
00579,Machine,Weapon,Weaponry,Light,Bomb
00580,Gun,Weapon,Weaponry,Indoors,
00581,Text,,,,
00582,Collage,Advertisement,Poster,Gray,
00583,Wok,Frying Pan,Cup,,
00584,Text,Symbol,Furniture,Chair,
00585,Gray,Mirror,,,
00586,Text,Poster,Advertisement,Collage,Gray
00587,Electronics,Phone,,,
00588,Gray,,,,
00589,Apparel,Clothing,Footwear,Shoe,Sneaker
00590,Weapon,Weaponry,Shooting Range,Counter Strike,
00591,,,,,
00592,Building,Text,Gray,Housing,
00593,Wok,Frying Pan,,,
00594,Art,Indoors,,,
00595,Mobile Phone,Electronics,Cell Phone,Phone,
00596,,,,,
00597,Electronics,Calculator,Weaponry,Weapon,
00598,Building,Indoors,Interior Design,Housing,Home Decor
00599,Apparel,Clothing,Shoe,Footwear,Sneaker
00600,Counter Strike,,,,
00601,Plant,,,,
00602,Indoors,Gray,Tub,Room,
00603,Wok,Frying Pan,,,
00604,Indoors,Staircase,,,
00605,Concrete,Gray,Staircase,,
00606,Indoors,Gray,Concrete,Staircase,
00607,Staircase,Text,,,
00608,Staircase,Indoors,,,
00609,Clothing,Apparel,Footwear,Shoe,Sneaker
00610,Counter Strike,Staircase,,,
00611,Apparel,Clothing,,,
00612,Indoors,Gray,Room,Staircase,
00613,Dish,Meal,Food,Plant,Wok
00614,Indoors,Sink,Sink Faucet,Tap,
00615,Gray,Concrete,,,
00616,,,,,
00617,Electronics,Staircase,,,
00618,Staircase,Indoors,,,
00619,Clothing,Apparel,Footwear,Shoe,Sneaker
00620,Concrete,Gray,Staircase,,
00621,Apparel,Clothing,Text,Concrete,
00622,Indoors,Room,Gray,,
00623,Wok,Frying Pan,,,
00624,Indoors,,,,
00625,Concrete,Gray,Staircase,,
00626,Gray,Indoors,Staircase,,
00627,Transportation,Vehicle,Car,Automobile,Wheel
00628,Weaponry,Weapon,Concrete,,
00629,Photo,Photography,Weapon,Weaponry,
00630,Indoors,Shooting Range,Staircase,,
00631,Building,Architecture,Staircase,,
00632,Indoors,Gray,Room,Staircase,
00633,Cutlery,Spoon,,,
00634,Indoors,Gray,,,
00635,Gray,Concrete,,,
00636,,,,,
00637,Electronics,,,,
00638,Staircase,,,,
00639,Clothing,Apparel,Shoe,Footwear,Running Shoe
00640,Staircase,,,,
00641,Staircase,Gray,,,
00642,Indoors,Room,Gray,Text,
00643,Indoors,,,,
00644,Indoors,Staircase,,,
00645,Staircase,,,,
00646,Apparel,Clothing,,,
00647,Electronics,Phone,Staircase,,
00648,Gray,Indoors,,,
00649,Apparel,Clothing,Footwear,Shoe,Sneaker
00650,Nature,Building,Fog,Road,
00651,Building,Road,,,
00652,Building,,,,
00653,Cutlery,Spoon,Wok,Frying Pan,Pot
00654,Indoors,,,,
00655,Grand Theft Auto,,,,
00656,Building,Concrete,Prison,,
00657,Clothing,Apparel,Footwear,,
00658,Building,Indoors,,,
00659,Clothing,Apparel,Footwear,Shoe,Sneaker
00660,Nature,Fog,Water,,
00661,Nature,,,,
00662,Building,,,,
00663,Bowl,Cutlery,Spoon,Text,Meal
00664,Indoors,,,,
00665,Building,Concrete,,,
00666,Counter Strike,Text,,,
00667,Electronics,,,,
00668,Indoors,,,,
00669,Clothing,Apparel,Footwear,Shoe,Running Shoe
00670,Road,,,,
00671,Building,Text,,,
00672,Building,Architecture,,,
00673,Food,Meal,Dish,,
00674,Indoors,,,,
00675,Counter Strike,,,,
00676,Building,,,,
00677,Transportation,Vehicle,Boat,Hydrofoil,
00678,Building,Indoors,,,
